22,1,0.44080,1095
22,2,0.90827,1294
22,3,0.43867,1356
22,4,0.94240,1293
22,5,0.84107,1438
22,6,0.80080,1528
22,7,0.50693,974
22,8,0.49627,1202
22,9,0.49680,1070
22,10,0.70480,1691
22,11,0.41280,1256
22,12,0.87200,1387
22,13,0.44533,1007
22,14,0.49067,1074
22,15,0.43520,1135
22,16,0.44640,1285
22,17,0.47173,1046
22,18,0.45520,1083
22,19,0.41867,1205
22,20,0.44267,1092
23,1,0.22255,10241
23,2,0.22441,10363
23,3,0.20974,10534
23,4,0.19177,11069
23,5,0.22829,10444
23,6,0.20916,10101
23,7,0.21513,10743
23,8,0.20139,10083
23,9,0.21316,7860
23,10,0.21119,7403
23,11,0.20841,9679
23,12,0.20852,9894
23,13,0.21635,10055
23,14,0.22997,9014
23,15,0.18759,10547
23,16,0.19055,11164
23,17,0.20829,8947
23,18,0.19600,10180
23,19,0.21786,10250
23,20,0.21229,10420
