8,14,4.95500,19
8,15,5.03500,27
8,16,4.58000,21
8,17,4.32500,19
8,18,4.31000,15
8,19,5.09000,23
8,20,4.62000,36
9,1,5.76000,46
9,2,3.86000,30
9,3,4.60333,28
9,4,4.16000,46
9,5,4.34000,39
9,6,7.81000,38
9,7,5.37333,29
9,8,5.13667,33
9,9,4.21667,18
9,10,4.75000,25
9,11,4.59667,29
9,12,5.21667,28
9,13,4.86000,46
9,14,5.29333,28
9,15,5.47667,50
9,16,5.56333,34
9,17,8.76667,23
9,18,4.81000,45
9,19,7.87333,50
9,20,4.21667,43
10,1,3.35625,24
10,2,3.38750,26
10,3,3.15000,19
10,4,2.85625,28
10,5,2.90000,18
10,6,3.10000,27
10,7,2.85625,19
10,8,5.65000,46
10,9,5.91250,30
10,10,3.32500,27
10,11,5.61875,34
10,12,5.83750,33
10,13,2.63125,25
10,14,2.94375,25
10,15,3.76250,23
10,16,3.32500,25
10,17,5.82500,30
10,18,4.35625,7
10,19,2.46250,27
10,20,3.54375,21
11,1,3.26000,35
11,2,3.70000,19
11,3,3.44500,32
11,4,6.30000,39
11,5,3.63500,26
11,6,2.81000,20
11,7,2.81000,35
11,8,2.63500,12
11,9,3.30000,34
11,10,2.79500,26
11,11,6.02000,37
11,12,6.78000,31
11,13,3.33500,32
11,14,3.96000,8
11,15,6.62500,36
11,16,6.36500,37
11,17,4.09500,2
11,18,2.38500,28
11,19,5.83000,53
11,20,3.16000,33
12,1,3.48333,52
12,2,4.02667,36
12,3,3.23667,43
12,4,4.02667,33
12,5,4.42333,31
12,6,6.85333,51
12,7,3.76333,22
12,8,7.23667,59
12,9,3.80667,40
12,10,6.89667,64
12,11,3.65333,43
12,12,3.89000,43
12,13,6.82667,49
12,14,3.40333,56
12,15,3.05667,41
12,16,2.64000,27
12,17,3.18667,41
12,18,6.92333,45
12,19,3.41000,31
12,20,4.73333,35
13,1,6.41667,70
13,2,9.37500,72
13,3,7.19167,53
13,4,6.97917,55
13,5,7.35833,52
13,6,6.42083,72
13,7,10.31667,56
13,8,6.45000,65
13,9,6.06250,63
13,10,7.37500,53
13,11,6.29583,76
13,12,6.39167,71
13,13,6.90417,64
13,14,8.34167,79
13,15,7.66250,67
13,16,7.02500,52
13,17,7.34167,70
13,18,7.54167,58
13,19,7.19583,65
13,20,6.30833,71
14,1,6.78667,108
14,2,6.44000,78
14,3,7.36667,73
14,4,6.90667,83
14,5,10.33667,79
14,6,8.18667,76
14,7,7.89000,73
14,8,11.15000,68
14,9,8.08667,68
14,10,7.09667,93
14,11,7.63333,74
14,12,7.56333,73
14,13,6.62667,92
14,14,6.74333,52
14,15,10.26000,87
14,16,7.91667,84
14,17,6.06333,97
14,18,8.17000,61
14,19,7.23667,69
14,20,6.68667,77
15,1,8.82889,94
15,2,12.03333,76
15,3,5.10222,47
15,4,5.34667,78
15,5,4.56444,48
15,6,5.51333,63
15,7,5.04000,59
15,8,6.45556,43
15,9,5.12444,66
15,10,7.89778,43
15,11,6.54667,43
15,12,6.90222,63
15,13,6.07556,73
15,14,5.45333,61
15,15,6.07111,71
15,16,8.01333,62
15,17,6.49111,85
15,18,8.15556,67
15,19,8.30889,78
15,20,5.52000,62
16,1,6.25417,58
16,2,5.65833,72
16,3,4.86250,56
16,4,5.36250,64
16,5,6.45833,54
16,6,5.70417,66
16,7,7.91250,79
16,8,4.59167,68
16,9,7.59167,77
16,10,6.20000,52
16,11,7.95833,77
16,12,5.79583,58
16,13,6.14583,62
16,14,6.70000,65
16,15,5.34167,64
16,16,4.97917,55
16,17,6.12083,51
16,18,4.78333,72
16,19,5.32500,56
16,20,6.02917,57
17,1,5.88667,83
17,2,6.59333,78
17,3,5.46000,61
17,4,5.71333,89
17,5,6.30000,86
17,6,6.17000,108
17,7,6.14000,83
17,8,6.38667,80
17,9,5.47333,73
17,10,6.08667,78
17,11,6.84333,85
17,12,5.79000,85
17,13,5.15333,93
17,14,6.08000,81
17,15,4.76333,67
17,16,5.67000,80
17,17,5.49667,79
17,18,7.93667,104
17,19,5.15333,79
17,20,5.27000,83
18,1,5.84222,121
18,2,6.92667,120
18,3,5.54222,143
18,4,6.56222,158
18,5,9.75778,113
18,6,7.88444,139
18,7,9.72444,130
18,8,6.66667,128
18,9,5.88889,147
18,10,6.55778,148
18,11,6.46667,111
18,12,9.70222,122
18,13,6.60889,125
18,14,6.69333,144
18,15,6.31778,105
18,16,6.79111,133
18,17,6.92444,106
18,18,6.77778,124
18,19,6.45333,161
18,20,6.60444,141
19,1,2.90000,260
19,2,5.72067,381
19,3,5.78267,355
19,4,3.46667,247
19,5,5.40933,392
19,6,3.74400,267
19,7,5.26267,383
19,8,4.96733,452
19,9,4.48267,319
19,10,5.67600,326
19,11,3.60933,253
19,12,3.04200,230
19,13,2.66733,268
19,14,5.22000,386
19,15,3.59067,233
19,16,3.22800,217
19,17,4.14933,244
19,18,5.68733,416
19,19,3.08200,247
19,20,5.49867,368
20,1,5.64933,429
20,2,4.97422,772
20,3,4.96533,655
20,4,3.80267,593
20,5,5.05822,628
20,6,4.25867,482
20,7,7.41778,750
20,8,5.02533,664
20,9,4.14356,721
20,10,5.08933,653
20,11,5.32933,690
20,12,4.90489,774
20,13,5.04356,630
20,14,6.72756,845
20,15,5.50267,645
20,16,4.83644,659
20,17,7.96933,629
20,18,5.53689,924
20,19,5.45778,708
20,20,5.57911,679
21,1,5.99233,1331
21,2,4.63267,1317
21,3,6.75200,1430
21,4,5.66067,1588
21,5,6.13333,1170
21,6,4.62600,1222
21,7,4.35400,1021
21,8,6.29800,1449
21,9,3.79500,1343
21,10,6.80967,1427
21,11,5.42267,1274
21,12,4.88033,1313
21,13,5.50233,1256
21,14,6.59400,1345
21,15,4.53333,1093
21,16,6.39667,1483
21,17,3.92667,1265
21,18,5.27633,1430
21,19,5.37600,1304
21,20,5.73733,832
22,1,5.55653,1684
22,2,7.08640,1680
22,3,3.78933,2001
22,4,5.29333,1755
22,5,8.43200,1843
22,6,5.97840,1994
22,7,7.42080,1841
22,8,6.46693,2048
22,9,5.78293,1732
22,10,5.24000,1754
22,11,5.76533,2151
22,12,5.14400,1734
22,13,4.83040,1662
22,14,5.76000,1637
22,15,5.85973,1706
22,16,4.27947,1823
22,17,5.28960,1897
22,18,5.19387,1922
22,19,5.90933,1668
22,20,4.68160,1697
23,1,7.67217,11034
23,2,5.06562,10737
23,3,5.77699,11207
23,4,6.61061,12051
23,5,7.68800,11145
23,6,6.19264,10722
23,7,7.12957,11861
23,8,4.56794,11762
23,9,8.75774,10082
23,10,6.88852,11520
23,11,7.56980,11701
23,12,6.19067,11067
23,13,9.31038,11034
23,14,5.88232,11529
23,15,6.54655,11873
23,16,7.83217,11448
23,17,7.32446,11443
23,18,7.10893,11097
23,19,7.04632,10638
23,20,5.56661,11080
